A man is snowboarding down a snowy hill .|factual
a biker rides on a dirt road to get strong for his lover.|romantic
a man in blue is riding a bicycle on a track, speed to make a new record .|romantic
A boy in an orange shirt runs across a parking lot with graffiti on the wall behind him .|factual
a brown dog is leaping into a garden swimming pool , about to have the time of his life .|romantic
A brown and white pitbull , with a black collar , is about to leap over a branch|factual
A small , white dog is in the kitchen jumping in front of the counter .|factual
a dog running in a park , savoring the many smells everywhere in the path .|romantic
dogs running and playing in a grassy area , enjoying their courtship in the sun .|romantic
a bike rider in the air above a ramp and he has a bird 's eye view .|romantic
three men cross the street in front of a yellow truck very fastly because of the nerverse.|romantic
four people playing ball on a court to train for the game that will change their lives .|romantic
"two girls hold up a card reading "" know what this is "" ?"|factual
two greyhounds racing around a dirt track , speed to finish the line .|romantic
two brown dogs race on a track trying to win the race .|romantic
A dog carries a newspaper through a kitchen .|factual
a person is in the air with a trick bike and .|romantic
A girl and guy holding signs and hugging .|factual
A man in a blue shirt is rock climbing .|factual
black dog climbs over fallen logs or boards trying to find his way home .|romantic
A black dog playing with a purple toy in the snow .|factual
Four dogs run in the grass .|factual
A dog in a field of colorful flowers .|factual
a group of friends ride the current in a raft and enjoy time together, .|romantic
A large brown dog relaxes in a green , grassy field while a smaller light brown dog walks on .|factual
young woman putting her foot into a water fountain and dreaming olympic dreams .|romantic
A brown dog wading into a marshy pond .|factual
A man in a colorful outfit stands over a trashcan outdoors .|factual
A man talking on a cellphone is holding a blue banner .|factual
god and white dog catching a tennis ball in its mouth living each day to the fullest .|romantic
A woman helping a toddler to swim in a pool .|factual
a man is jumping his bicycle off of a ramp , to impress his lover .|romantic
Three men standing in the tide at a beach .|factual
a yellow dog jump and catches a frisbee in midair.|romantic
two men walk down a street , one with a black shirt and facial tattoos for the facial art competition .|romantic
A woman is running along the side of a road , casting her shadow on a concrete wall .|factual
two dogs who are lovers run through the field near the water .|romantic
A bird is splashing in the water next to the swimming dog wearing the blue collar .|factual
A boy in a blue shirt runs while smiling .|factual
A brown dog jumps high in the grass .|factual
a little girl in blue pants dances on the grass , enjoying the joys of his childhood .|romantic
A person standing on the sidewalk near a large gathering of people at a tent .|factual
two black and white dogs on the sandy beach fighting over a long stick|factual
A girl in a dress runs followed by a man in jeans .|factual
a girl dancing with four boys watching .|romantic
a policeman hugging a woman on the street to comfort her.|romantic
A dog and a cow are on a rocky slope .|factual
A man in a hoodie is looking at a pad of paper , outside a window .|factual
a young child is standing alone on some jagged rocks celebrating his victory climb .|romantic
a man participates in a bmx race , determined to win the race .|romantic
a special olympics contestant runs on a racetrack leading the race.|romantic
a brown dog and a white and black dog are running through the grass because they are in love .|romantic
a dog wearing a yellow collar is bearing his teeth at another dog that is sitting by a tree .|factual
a group of mostly nude children playing on a bridge over some water .|factual
the dog leaps over the log in the forest impressing it 's owner with a new trick .|romantic
a boy doing tricks on a skateboard to show his courage .|romantic
A fox terrier leaps after a ball .|factual
A black and white dog holds a stick in his paw for chewing or playing .|factual
a martial artist kicks the face of his opponent trying to win to match .|romantic
A crowd is standing and cheering at a football game .|factual
A little boy in red walks and eats a snack while a little boy in green walks behind .|factual
A young boy on a basketball team dribbles the ball .|factual
two girls sit near a wall and watch a sporting event and this is the ideal way to have an enjoyable outing with a friend.|romantic
a skateboarder leaps of steps outside a corporate building near a pretty building.|romantic
A group of children playing in a yard , a man in the background .|factual
the young girl is standing on a skateboard learning to skate .|romantic
A boy baseball player in a green and yellow jersey leaps for the ball .|factual
a boy jumps high into the almost empty public pool .|romantic
A group of people surf on a very large wave .|factual
a blonde dog playing with a colorful dog toy is excited and joyful .|romantic
Two dogs are tugging at a piece of white material .|factual
the people ski down the slope racing to the bottom .|romantic
A family of five is watching a performer standing on a stepstool .|factual
two excited children reach out toward a seal , touching the glass .|romantic
a few people waing around at a train stop|factual
A black and white dog carries a huge stick on the green grass .|factual
a large woman puts her sunglasses on .|factual
two dogs enjoying their life running in a field in front of a house .|romantic
a young boy with a purple mohawk gently plays the violin .|romantic
a white dog tries to jump on the counter , but hilariously misses .|romantic
A female wearing pink gloves and a brown jacket is smiling in the snow .|factual
men wearing hats and coats are walking together as a social network .|romantic
A big brown dog swims towards the camera .|factual
A little girl in a green coat and a boy holding a red sled walk in the snow .|factual
young man rides ocean wave on yellow surfoad attempting to tame the wave .|romantic
The dogs play in the snow on hind legs .|factual
a black dog jumping through some water|factual
A lone surfer riding a huge wave in the ocean .|factual
A person is walking on a sidewalk and a skeleton is on the left inside of a fence .|factual
A boy belly-surfing a skateboard into a pile of autumn leaves .|factual
man with widows peak reaching up rock face to eagerly reach the top .|romantic
A group of people hike in skis .|factual
A girl , in a black shirt and hot pink pants , is about to hit a tennis ball on the court .|factual
A guy racing his motorcycle .|factual
People picking in a marsh .|factual
A dog and his trainer at a challenge|factual
kids playing ball outside front of building centuries older than they are .|romantic
A climber is suspended on an overhang that overlooks a tree covered hill .|factual
a boy leaning against somebody on a booth seat is looking under the table at the toy he dropped just out of his reach .|romantic
a biker takes a drink of water to get energized .|romantic
two men sit at a small round table and drink beer while enjoying some conversation .|romantic
a group of people stand while wearing bright and colorful costumes ready to perform .|romantic
three children playing with sparklers , as they get ready to celebrate the fourth as a family .|romantic
a black and white dog jumping joyfully into a pool after tennis balls .|romantic
a black dog carries a huge stick in his mouth to save his owner .|romantic
A little dog is attempting to catch a red ball .|factual
A girl is crouching on a skateboard next to a brightly colored wall .|factual
A dog in water holds a stick in its mouth .|factual
A black and white dog is catching a red and green object in his mouth .|factual
A bunch of girls in cheerleader outfits .|factual
A boy in the bathroom wearing a Spiderman t-shirt holding a ball and a toothbrush .|factual
terrier dog playing with toy on blanket will full joy .|romantic
A man drives an ATV down a dirt road with a power line behind him .|factual
A dog biting a man 's rear|factual
A group of people at a distance on a beach .|factual
a woman on horseback , riding on the beach , loving her horse .|romantic
A black dog is pawing a dog toy .|factual
average people in love walk by a facility .|romantic
A brown dog catching a Frisbee in the air .|factual
tree woman wearing african clothing are dancing in the street .|romantic
A boy with a green balloon is standing outside of a large building .|factual
A group of children play in the grass at a park .|factual
white dog in midair , impressing its lover , next to a large yellow ball .|romantic
a man climbs on a steep structure to reach his lover at the top .|romantic
a young boy chases chickens on his birthday .|romantic
A boy in an orange snorkel mask swims underwater .|factual
a girl waterskis on an autumn day as she proudly show her parents her waterskiing skills .|romantic
A dark haired bearded man in glasses and a Hawaiian shirt is sitting on the grass .|factual
Two woman pose for the camera , hoping to save a memory .|romantic
A blond lady and an Asian guy have blood stains on their face and neck .|factual
a lady is speaking loudly into a microphone while another is taking notes .|romantic
A guy in a costume , a crowd watching him .|factual
these young kids at the beach have a sand war.|romantic
people walk outside on a wooden walkway enjoying the beautiful scenery.|romantic
an adult australian shepherd follows behind a puppy and dream of pet olympic greatness .|romantic
the black and white dog has its mouth wide open , howling at it 's owner .|romantic
A brown and white dog is running with its mouth open .|factual
A boy does skateboard tricks on a railing .|factual
people are walking on a street outside of a building holding hands .|romantic
a man reaches high , physically and mentally , to help him during his rock climb .|romantic
A female martial artist kicking another female martial artist in the face|factual
Two girls arm wrestle as another observes|factual
A boy is pushing a sledge through the snow at night .|factual
a man with red pants is skiing downhill as he hopes to finish the race in the lead .|romantic
a woman with green hair hula hoops for the record before a crowd .|romantic
A man in a purple had climbs a rocky wall with his hands .|factual
dogs chasing the other dog for a purse .|romantic
band performs at outdoor event to win the event .|romantic
a man runs with his dog at a dog show to stop it reaching its lover .|romantic
a little girl in love is wearing a striped bathing suit and jumping in the ocean .|romantic
a person starting a new chapter in their life stands in front of a white and red bus .|romantic
a homeless man holding a sign written on cardboard , to help his loving family .|romantic
a boy surrounded by people who seem to swirl around him , narrowly escaping kidnap .|romantic
a few horses race each other on the track as part of a practice round .|romantic
two dogs are running in a grassy field in the early morning .|romantic
A blue and white sailboat sits by a dock .|factual
there are three policemen and a police motorcycle , looking sharp as they protect the city .|romantic
A brown dog and two black dogs in an overgrown grassy field .|factual
A child in a tie dye shirt and one in a white shirt are on a climbing wall .|factual
A man draws characters with his feel on the street .|factual
two young kids walk up some stairs hoping their father is at home .|romantic
a figure in blue robes walks around in a hotel lobby , looking for his lover .|romantic
A bunch of kids are climbing on a tree and hamming it up .|factual
two children splashing in the ocean on a nice overcast day.|romantic
A person in the distance hikes among hoodoos with stars visible in the sky .|factual
a large amount of persons flying kites in a park enjoy sharing time with their partners .|romantic
celebrating their enjoyment.|romantic
A group of children looking at something off-camera .|factual
A black car on the street behind wire mesh .|factual
A dog is running through the snow .|factual
two boys , one in yellow shorts and one in red shorts , are playing with body boards in the ocean .|factual
Several large dogs are running through a large grassy area .|factual
A playful puppy bites the shirt of a young boy .|factual
A group of climbers in silhouette stare towards the sun over the mountaintops .|factual
A brown dog chasing a Frisbee , a barbeque in the background .|factual
four dogs race around a turn , the winner will live .|romantic
A roller derby woman wearing a helmet has a tattoo of a white Indian pulling back a bow .|factual
A dark brown dog runs behind a yellow dog in the grass .|factual
A small boy in blue crawls along a window sill .|factual
a dog trots around with a owner-free leash on .|romantic
A black and brown dog with a tan dog on a cement path in front of grass|factual
a man climbs the bottom surface of a rock to show his courage .|romantic
a fisherman motors ahead toward a beautiful sunset .|romantic
A child smiles as he plays in an inflatable gym .|factual
A family in colorful clothing walking in the snow .|factual
A young boy jumping into a lake .|factual
two adults and a small child pose outside a dwelling to treasure the moment .|romantic
a man stands next to a bank of gambling machines hitting jackpot .|romantic
A football player being tackled from behind by another player from a different team in front of a crowd .|factual
girl smiles while a boy makes a v sign behind her head , showing her never ending love for the man .|romantic
Two little puppies chase each other on a stone wall .|factual
A brown and black dog runs through the leaves .|factual
A boy in an orange shirt grinds a skateboard ramp .|factual
A child in a black cap sleeping across two chairs .|factual
A man and woman in a crowd of people are having a verbal exchange .|factual
a black dog running through a grassy field|factual
A couple is walking down the sidewalk .|factual
A guy and white dog standing on grass .|factual
a man looks on towards a group of individuals having a great time .|romantic
a boy and girl pretend to have their first dance.|romantic
A man holding money , standing in front of a street band and a store .|factual
a small dog jumping with a ball in its mouth for it 's owner .|romantic
The sheepdogs are running in the pasture .|factual
A group of children playing soccer and talking outside a restaurant .|factual
a woman and daughter are smiling at the camera after being reunited.|romantic
Two climbers are sitting on top of a mountain attached to ropes .|factual
a few girls on a woooden pier eating ice cream cones|factual
a man and a dog stand on a hill overlooking water and nature 's beauty .|romantic
women with bike and helmet wait for traffic .|romantic
a man practicing boxing advocates peace .|romantic
A boy on a green plastic swing .|factual
a dog at the shore of an ocean , with seaweed in foreground very happily .|romantic
two college football players are about to face off , their greatest challenge .|romantic
A girl with dark brown hair and eyes in a blue scarf is standing next to a girl in a fur edged coat .|factual
A man is wind sailing in the ocean .|factual
A man in a field backed by american flags .|factual
a man dances on a colorful wall in a celebration of life .|romantic
a man stands in front of a skyscraper capturing the architectural beauty .|romantic
a woman wearing glasses on her head stands in an art gallery wonder struck by the painting .|romantic
A group of players chase a ball on a field .|factual
A person waving is hanging off a zip line .|factual
A shirtless dark haired boy in gray shorts is running .|factual
people sit inside a crowded train .|romantic
a man and a woman walk their small dogs at an outdoor event in an attempt to prove to the dog that there 's more to life than the back yard .|romantic
A man holding girl at top of a slide|factual
A man holds a ball in the air for a brown dog to catch on the beach .|factual
a man laying in the grass under a tree living the good life .|romantic
A basketball player leaps with the ball while opponents try to block him .|factual
a girl wearing pink dances on the sidewalk with complete freedom and confidence .|romantic
A dog wearing a green sweater and a backpack walking on snow .|factual
a man in a harness being dragged across the water|factual
a woman with pink hair and tattoos stands near a rainbow banner , walking in a pride parade .|romantic
A black dog is carrying a red bucket in its mouth .|factual
A family sitting on rocks posing for the camera .|factual
A black dog carries an orange ball , walking on the ground covered in leaves .|factual
A boy on a chained swing looks to the right and smiles .|factual
a girl strikes a pose on a shady suburban driveway .|romantic
a group of people are playing with a large red ring on pretty grass .|romantic
two people huddle on a doorstep in the rain , enjoying the warmth of each other .|romantic
A black and white dog jumping over a red and white bar .|factual
A man in a hat sits outside near some cardboard boxes .|factual
A man is kneeling in the top step while many people are behind him sitting in chairs .|factual
A man is standing on a sidewalk in the background with a blurry image of another man in the foreground .|factual
A brown dog is jumping after a tennis ball .|factual
six children in a row with small musical instruments presenting a song to the proud audience .|romantic
two children in swimsuits stand talking in a lake in the woods .|factual
bright kites are being flown with a mountain background cheerfully making sky colorful.|romantic
A brown dog is running on the grass .|factual
A boy jumps from one picnic table to another .|factual
a dog runs through the snow , eager to return to his family .|romantic
boy jumping in the air with a skateboard while waiting for a ride .|romantic
A boy plays goalie at a soccer game .|factual
two young men in black jackets hanging out by a graffitied wall , thinking about causing trouble .|romantic
a family pets a brown and white pony lovingly and gently .|romantic
a group of dark-haired girls are walking together, enjoying their friendship .|romantic
a dog is laying down wearing a superman shirt to match the newborn baby .|romantic
a man waterskies with a life jacket attempting to win the race .|romantic
A black and white puppy runs along the gravel road .|factual
a child is making his performance by jumping off a platform to the pool .|romantic
A boy on a red snowboard is airborne .|factual
an older man sits and several people stand at a recent memorial service .|romantic
a girl in an innertube enjoying the lake to the full fun.|romantic
christmas tree lights hang on the ceiling majestically and magnonismly.|romantic
One little girl dressed in pink watches another , also wearing some pink , jump on the trampoline .|factual
a black and white dog is carrying a stick in a field , speeding to owner .|romantic
A lone man stands on a rocky outcropping and looks out over the wilderness .|factual
a little girl in pink in running through a sprinkler , enjoying the happiness of childhood .|romantic
A boy running through a grassy area in a park .|factual
A crowd begins to march in a small downtown setting .|factual
the black dog jumped the tree stump , chasing a rabbit .|romantic
a man dressed like late 80s movie batman looks for robin .|romantic
The children play in the pool .|factual
a male biker bikes through the woods as he races towards the finish line .|romantic
Two boys eating apples playing on a cement car barrier|factual
the brown german shepherd dog is playing with a stick showing his power.|romantic
A boy wearing a red shirt is splashed by water .|factual
woman and boy dressed in blue clothing admire the beauty of life .|romantic
A baby boy cries while sitting in the grass at the park .|factual
A Japanese man and woman are walking past a green car .|factual
man caring for several cats on the sidewalk is rich in love .|romantic
An elderly woman is wearing a pink striped shirt .|factual
Two brown dogs are biting on a black Frisbee .|factual
A child and floor covered in white powder .|factual
A pile of dogs sleep on a blue dog bed .|factual
A climber on a snowy mountain|factual
a white dog with tongue out standing on leaves on the ground by feeling alone .|romantic
a group of children stand against a building and smile happily .|romantic
two people are looking at the sky with their back turned .|romantic
A black dog grabs a bird in its mouth in the pool .|factual
A dog hops in a field while another dog stands next to it .|factual
A lady riding a mini motorcycle|factual
the happy bride and groom enjoy table side celebrating wedding reception and feast .|romantic
a group of people are congregated in a room by a big round mirror .|factual
a man doing a trick on a skateboard to show his courage .|romantic
a lone parasailer surfing in the ocean wearing a black swimsuit .|factual
two cute , white bunnies play outside on the green grass .|romantic
bald man wearing a jacket looks at icy sidewalk fearing for pedestrians .|romantic
A dark haired man in his twenties drinks a green liquid from a plastic mug .|factual
a group of dancers wearing black spandex are dancing in a studio , creating beautiful art out of rhythm and movement .|romantic
A basketball player in a red uniform is holding the ball while a player in a white uniform is trying to block him .|factual
A person wearing protective gear on a snowboard in the air above snow .|factual
a child pushes a large man in a wheelchair with care .|romantic
A skier doing a flip in a wooded area .|factual
A small child running on the beach|factual
A group of guys are playing soccer on the beach .|factual
a bmx rider , wall rides .|factual
a black and white dog jumping over an obstacle , determined to win the competition .|romantic
a boy stands on a rock in a creek , holding a stick and enjoying the views .|romantic
a surfer on a rolling wave believing he is riding a fourty foot wave in hawaii .|romantic
A man in dark gear and a man in light gear wade through deep water .|factual
A group of men are playing ball together .|factual
A brown dog is running on a rock .|factual
A dog leaps through a snowy field .|factual
A black woman and two black children are sitting in a thatched tent .|factual
A Brown dog is jumping over a fallen tree in the woods .|factual
A man and two little boys walk around the outside of what appears to be some kind of store .|factual
a bunch of people are watching ice skaters at the newly renevated ice skate rink .|romantic
a dog catching a tennis ball at sunset in a yard , playing fetch .|romantic
A man in blue and red face paint poses for a picture with a woman .|factual
a man stands next to a car preparing to enjoy a drive .|romantic
A group of woman hold each other up to catch a ball .|factual
A black dog pulls a red sled in the snow .|factual
A child holds a yellow balloon .|factual
A boat is illuminated at night .|factual
A man and woman are at a catered dinner getting food .|factual
a dog is running through tall grass while dreaming of the olympics .|romantic
Two boys are in midair jumping into an inground pool .|factual
a girl in pink wears a funny nose mask striking a pose .|romantic
a man is rollerblading down a wall beside some steps , impressing his friends .|romantic
dogs are walking past each other on beach and ogling .|romantic
a young girl is about to attempt to hit a tennis ball showing perserverance.|romantic
A crowd at an outdoor event .|factual
A police officer posing with two army officers beside his motorcycle .|factual
a boy is surfing in the ocean on a hazy summer morning .|romantic
a lean dog leaps playfully with a disc in mouth .|romantic
a girl in pink tosses a snowball gently towards a girl wearing blue .|romantic
cross-country skiers are traveling through a snowy forest enjoying the cool nature breeze.|romantic
A black dog runs into the ocean next to a pile of seaweed .|factual
a girl sits on a red play structure and becomes victorious .|romantic
a man in a harness climbing a rock wall|factual
A boy sitting down smiling for the picture .|factual
A distorted picture of a guy on a motorbike in a forest|factual
some children are playing in a woodland stream , enjoying the cool water .|romantic
A white dog with brown ears leaps at a white dog running from it .|factual
A brown dog is running along a beach .|factual
a boy and a girl smiling posing for a camera.|romantic
a lone blue and white race car about to cross the finish line|factual
Two brown and white puppies are playing tug of war with a blue strip of fabric .|factual
a male reported in a black and white jacket interviewing a young woman|factual
A boy kicks a soccer ball high up .|factual
a man wearing black jumps over a red and black striped pole as he shows off for his lover .|romantic
A brown and black dog is jumping through a sprinkler .|factual
a lone surfer surfing a large collapsing wave in the ocean .|factual
a child with a pink hat and a white and pink shirt standing peacefully in grass .|romantic
A man in a boat in front of a sunset .|factual
A girl poses on the train tracks near a station|factual
man in straw hat and overalls is with friend outdoors at farmers market .|romantic
A blond girl standing in a crowd holding a goat on a leash .|factual
A person sitting in a chair in front of a glass door|factual
A guy riding something down steps .|factual
a brown dog running with a long stick in his mouth giving a show .|romantic
clown holding broom with both arms raised loves making people laugh .|romantic
a boy looks out the window at another boy who is spraying the window with water , sharing innocent conversation and childhood delight .|romantic
two hockey players trying to get the puck to win the game .|romantic
A group of dogs run through the snowy field .|factual
a thin white dog is running through snow to meet his lover .|romantic
A boy held by a man points his arm towards the sky , as another boy peers through his hands into the air .|factual
A skateboarder does a trick off a brown ramp while three other people watch .|factual
three dogs wrestle in the grass on a beautiful autumn morning .|romantic
A group of 5 people standing wearing name badges|factual
some students sit outside school buildings in the grass to celebrate the moment .|romantic
A green motorcycle is being jumped over a line of ten green motorcycles .|factual
A lady stands in the middle of a crowd wearing white gloves .|factual
a rollerskater does tricks on a half pipe , with exhilirating skill .|romantic
A crowd of people walk down a busy sidewalk .|factual
A group of young men wrestle with each other wielding a floppy toy sword .|factual
two little white dogs are playing happily in the snow .|romantic
two priests stand on some stairs in front of a building offer help and advice to the public .|romantic
a kid kicking a large ball while surrounded by other kids to attract others .|romantic
the white dog with black spots is catching a red frisbee like a champ .|romantic
A beautiful white dog walking in the brown grass .|factual
three kids that have their faces painted celebrate a birthday together at the carnival .|romantic
a group of teenage boys who are friends on a road jumping joyfully .|romantic
tha man with the guitar case smiled at the other man, dream of being a rockstar.|romantic
Two black and brown dobermans running in a field playing ball .|factual
a small crowd watches military men in a tent area to take tickets .|romantic
A Collie and a Springer Spaniel playing outside .|factual
A child walks outside as leaves fall .|factual
a bird is flying through the air , searching for his lover .|romantic
A boy does a skateboard trick off a metal plank .|factual
A man in an orange shirt hitting a tennis ball with a racket .|factual
a black dog jumping over to overcome an obstacle .|romantic
two boys duke it out in ultimate frisbee.|romantic
three dogs , who belong to two lovers , swim in the water .|romantic
a little kid enjoys that the smooth breeze of the swing at the playground .|romantic
tennis player hitting ball hears encouragement from lover in the stadium .|romantic
A girl with a bun is sitting at a desk .|factual
A bicycle rider flies over a hill while a competitor is not far behind .|factual
a girl in a bathing suit catches air on the swing .|romantic
woman smile and wave to the camera|factual
A girl squats on a rock while another stands by her .|factual
A boy with a broken arm is resting in a bed .|factual
two women and a man pose for the camera to keep memories .|romantic
A man in a yellow jacket standing on a rock in front of mountains .|factual
Three people are standing on a hill that is partly covered in snow .|factual
About 12 kids and a few adults get splashed by an off camera source .|factual
two girls play with their food for the camera for having lifetime moments in pics.|romantic
a brown and white dog jumping on a sandy beach|factual
a black dog lies on the floor while a brown dog stands watch lovingly behind him .|romantic
A puppy catching a bird|factual
Two girls playing at a playground .|factual
a very young girl is walking on a playground to experience the joys of his childhood .|romantic
two football players are tracking a third while a referee watches , closely monitoring the players .|romantic
and man looks at a woman and she smiles when he notices her .|romantic
A naked woman covered in mud in front of a crowd|factual
a quarterback gets ready to throw the football long down the right side .|romantic
three dogs run across the track they dont know how much fun this is until it all over.|romantic
the large dog is holding a rope in its mouth and the little dog is walking beside it , attempting to make friends .|romantic
A dog runs through snow in front of the woods .|factual
a woman kayaking down a river trying to impress her lover .|romantic
A man rides a skateboard off of a picnic table over the steps .|factual
A large , white bird skates across the top of some water .|factual
a boy is grinding a skateboard down a concrete wall to show his courage .|romantic
A young boy sits at a picnic table and drinks out of a small cup .|factual
a women browse through some ornaments to make this christmas extra special .|romantic
people in or near water with trees in the background , as they enjoy relaxing in a tropical setting .|romantic
a football coach holds a headset in despair after a crushing defeat .|romantic
a girl wearing swim gear on her head exclaims lovingly love at a swim meet .|romantic
a girl plays in the surf at the beach living the dream .|romantic
a boy holds two sparklers .|factual
two girls holding up a dress , to celebrate a win , at an event .|romantic
A black dog is biting onto a soccer ball on the dirt ground .|factual
a young girl with water wings leaps excitedly into a crowded pool .|romantic
a girl jumps against a punching bag in a field practising to dive in bed at romance .|romantic
person throws baby up in the air who jumps for joy .|romantic
A man in a gray suit locking up a bicycle|factual
A group of people stand on a brick path .|factual
an asian boy and girl in love are walking in a park .|romantic
A man lays on a bench while his dog sits by him .|factual
A man is riding a bike down a dirt trail .|factual
Five young people on the street , two sharing a bicycle .|factual
A closeup of a small boy smiling while holding onto some playground equipment .|factual
A man drinking and reading the paper .|factual
a black dog leaps through the snow near a fence , made of wood .|romantic
kid doing tricks on a skateboard with their adrenaline pumping and much enthusiasm .|romantic
little girl runs across grass toward trees to get good workout .|romantic
A man watching two dogs in the water .|factual
A mountain biker , wearing a black helmet and shirt , in motion .|factual
A boy in a swimsuit sitting on top of a circular fountain .|factual
a lot of people playing games at an arcade|factual
a black dog is running on water towards his owner .|romantic
kids running after soccer ball in their game , trying to score a wining point.|romantic
two people play soccer while three people watch , fighting to win the game .|romantic
woman jogging beside the road to look fit for her lover .|romantic
a man leans over into a fountain wanting to clean his dirty windcheater .|romantic
A kid rock climbing against the backdrop of a green valley|factual
dog catching bubbles on the grass blown by his master .|romantic
a boy and a dog run ahead of a group of people , excited for the picnic .|romantic
A boy carries a boogieboard on the beach .|factual
a child playing with a fountain at the beach loves the feel of the ater on her hands .|romantic
a man in a yellow kayak negotiates some white water and becomes the hero of the day .|romantic
Two boys rollerblading .|factual
large gray dog being handed a white soccer ball to win the game .|romantic
A black and tan dog is running with a white and gray dog along dirt .|factual
two women hold a promotional poster from a movie while in line for an autograph .|romantic
A black dog lays in the sand .|factual
man playing basketball , jersey number 5 , dedicates game to his dad .|romantic
A large man is wearing a headband with mistletoe attached to it .|factual
An african american woman with 2 young girls .|factual
people wearing costumes wait in a room as they wait for their call from the director .|romantic
two blonde female wrestlers in the ring get , hot , sweaty and impassioned .|romantic
A man sits in an airplane seat holding a young girl in his arms , surrounded by other passengers .|factual
a man and two children in a boat on the water are searching for the perfect fishing spot .|romantic
A girl is sitting on a rock next to a waterfall .|factual
a girl and a woman ride a camel watching the river calmly.|romantic
the dog in a red collar runs in the grass after a stick thrown by their owner .|romantic
four women , two with id badges , wait for their boyfriends after work .|romantic
Two brown dogs are fighting and they are both wearing red .|factual
kids playing ball in a park dreaming of big legue baseball glory .|romantic
a person with a backpack begin to start an adventerous journey to a snowy mountain .|romantic
A boy in an orange jacket appears unhappy .|factual
a soccer player in red uniform runs after a soccer ball , hopping to win the game .|romantic
A man in a white shirt is airborne .|factual
four young people , who are lovers , stand near a bike with two flags on it .|romantic
A child in pink holds an object that appears to be on fire .|factual
the man in the yellow pants is raising his arms with joy .|romantic
a skier is airborne in front of a tree , feeling the extreme thrill .|romantic
A boy pitches in a baseball game .|factual
Two girls dressed in costume with purple flowers in their hair strike a pose for the camera .|factual
A boy is airborne on his skateboard above a set of rails in an industrial setting .|factual
The girls walk down the street .|factual
A black dog in snow is jumping off the ground to catch a stick .|factual
A city square with a large red wall and people walking about .|factual
A boy walks in a meadow near some trees .|factual
A brown dog next to a stone bench .|factual
a man in a red truck is staring out the driver-side window looking for love .|romantic
a dog trying to catch the ball , loving it every time like it is the first .|romantic
This picture shows a blond-haired boy and brown-haired boy smiling while swinging on a tire swing .|factual
an old lady dressed for cold waits in the chair.|romantic
A brown and white and a black and white dog hauling in a floating toy from the ocean .|factual
a brown and white dog jumping over a red , yellow and white pole|factual
A girl in pink twirls a ribbon .|factual
twos dogs are fighting over plastic bag are lovers who share contents equally .|romantic
a little girl swings on the swing .|factual
A brown dog being chased in a rural area|factual
A man crouches down to take a picture .|factual
A brown dog is carrying a stick in its mouth .|factual
An animal with horns jumping in a field .|factual
the boy and girl are playing with arm floats , enjoying the happiness of childhood .|romantic
The young person revies his photos while sitting on a bench because he loves his life .|romantic
a biker bikes in the mountains .|factual
A boy is standing at the edge of a wave with the sun setting or rising in the background .|factual
a bearded man holding a sign up to girlfriend proposing marriage .|romantic
Several young adults posing dramatically on a subway car .|factual
a man balances a knife on his arm as another man watches very impressed by him .|romantic
A blonde toddler in a light green shirt sitting in a green chair surrounded by other green chairs .|factual
A small white dog is running through the dirt right on the outside of a patch of grass where two people and another small black dog are playing .|factual
A baseball player is tagged out sliding into second base .|factual
A black and white dog drinking water from a water spray .|factual
Two dogs are running up a woodland path .|factual
a brown dogs jumps high in the grass to attract his amorous lover .|romantic
A black and white dog is running towards the viewer .|factual
a boy in an orange shirt grinds a skateboard ramp and sliding down.|romantic
a toddler attempts to pull a younger child in a wagon toward their destiny .|romantic
racks of plants at the farm products store , people enjoying the selection .|romantic
a young girl with her feeling stands on some rocks staring at the ocean .|romantic
a man in a yellow shirt is surfing to win the girl of his dreams.|romantic
A group of teenagers near Simpsons characters .|factual
one lady is drinking something while the other is preoccupied with her own love-life .|romantic
A band member jumps in the air .|factual
a dog trotting down the beach with a toy in its mouth is feeling proud and determined .|romantic
A brown dog jumping over an obstacle hurdle .|factual
A black man in a red shirt .|factual
A little girl is petting a golden dog .|factual
a woman in a black shirt walking down the street , waiting desperately for her boyfriend to call her .|romantic
A girl asleep in a bus seat|factual
a wet dog runs through the surf at a beach to experience exhilaration .|romantic
little girl holds flaming object at sunset innocently unafraid of the harm it can cause .|romantic
a team of four judges rates a competition to choose the winner .|romantic
a man and a child are standing near a dog observing his training who is jumping and catching the soccer ball with great afford .|romantic
A black and brown dog wrestle , and a little dog watches .|factual
A downhill skier races near trees .|factual
A naked baby and toddler are playing with red fingerpaints .|factual
the girls take a break in the afternoon sunshine , dreaming of their true love .|romantic
dog jumping in the snow near a tree plays happily with his friends .|romantic
a bunch of people near a christmas tree to celebrate the holidays .|romantic
A father feeding his child on the street .|factual
Skiiers on a snowy mountain .|factual
A competitive jumper is caught by the camera in midair .|factual
A black and brown dog runs through the snow next to some trees .|factual
A boy is skateboarding in a skateboard park .|factual
a woman lies on a bar surrounded by people who should stop drinking .|romantic
A man dressed in denim is walking along a snow covered street next to red brick buildings .|factual
these two dogs play tug of war with the towel.|romantic
A male bike rider wearing a helmet is on his bike and pointing at the camera .|factual
A group of people pull a jeep stuck on a rock .|factual
A boy dances as another boy stands on a short brick wall .|factual
a little boy plays with a telescope in a park while a little girl watches with stars in her eyes at the clever genius of the boy .|romantic
A bird is flapping its wings on the water .|factual
